scope,sample,h,method,model,q,term,n,status,coef_raw,effect_bp_per_sd
core,all,1,ae_relu_2,M2,0.9,account_ls,2523,estimated,-0.7910914962899965,-0.49145908337933203
core,all,1,ae_tanh_1,M0,0.1,e_origin,2523,estimated,0.8777930207228237,50.40693957811302
core,all,1,ae_tanh_1,M0,0.1,downside,2523,estimated,-62421.16447831049,-1.0529694975125967
core,all,1,ae_tanh_1,M0,0.5,e_origin,2523,estimated,0.9449028654155313,54.26069759015129
core,all,1,ae_tanh_1,M0,0.5,downside,2523,estimated,-11533.61238873902,-0.19455808206999176
core,all,1,ae_tanh_1,M0,0.9,e_origin,2523,estimated,1.0343181749415797,59.395338670945435
core,all,1,ae_tanh_1,M0,0.9,downside,2523,estimated,84493.0160029637,1.4252949195601505
core,all,1,ae_tanh_1,M1,0.1,e_origin,2523,estimated,0.8697965991859082,49.947748028696836
core,all,1,ae_tanh_1,M1,0.1,downside,2523,estimated,-21117.98001146528,-0.35623476407397386
core,all,1,ae_tanh_1,M1,0.1,btc_vol,2523,estimated,-553.7417312055757,-1.081766567203047
core,all,1,ae_tanh_1,M1,0.1,btc_ret,2523,estimated,193.44685489765436,0.8832890105848609
core,all,1,ae_tanh_1,M1,0.5,e_origin,2523,estimated,0.9424619984993596,54.12053171020346
core,all,1,ae_tanh_1,M1,0.5,downside,2523,estimated,-7950.988337282384,-0.134123550308739
core,all,1,ae_tanh_1,M1,0.5,btc_vol,2523,estimated,-57.802111500927,-0.11291977507151615
core,all,1,ae_tanh_1,M1,0.5,btc_ret,2523,estimated,78.37558868651566,0.3578672613806235
core,all,1,ae_tanh_1,M1,0.9,e_origin,2523,estimated,1.0342714331003624,59.39265453800021
core,all,1,ae_tanh_1,M1,0.9,downside,2523,estimated,-29671.73547305412,-0.5005262662513233
core,all,1,ae_tanh_1,M1,0.9,btc_vol,2523,estimated,1046.6334339522339,2.0446590768975526
core,all,1,ae_tanh_1,M1,0.9,btc_ret,2523,estimated,-57.57274988581562,-0.26288035186819864
core,all,1,ae_tanh_1,M2,0.1,e_origin,2523,estimated,0.8679474439284596,49.84156097191663
core,all,1,ae_tanh_1,M2,0.1,downside,2523,estimated,-36835.28007170654,-0.6213665937186695
core,all,1,ae_tanh_1,M2,0.1,btc_vol,2523,estimated,-458.5580427505546,-0.8958197148870053
core,all,1,ae_tanh_1,M2,0.1,btc_ret,2523,estimated,199.35477611768343,0.9102649047745784
core,all,1,ae_tanh_1,M2,0.1,account_ls,2523,estimated,0.6751153506112911,0.4194098570680554
core,all,1,ae_tanh_1,M2,0.5,e_origin,2523,estimated,0.9412868369680352,54.05304849388075
core,all,1,ae_tanh_1,M2,0.5,downside,2523,estimated,-27274.4280810548,-0.460086591967229
core,all,1,ae_tanh_1,M2,0.5,btc_vol,2523,estimated,-26.856071948597656,-0.052464893149992746
core,all,1,ae_tanh_1,M2,0.5,btc_ret,2523,estimated,83.50089050852073,0.38126967222727587
core,all,1,ae_tanh_1,M2,0.5,account_ls,2523,estimated,0.4992770315126871,0.3101717480346045
core,all,1,ae_tanh_1,M2,0.9,e_origin,2523,estimated,1.0365866427296289,59.52560459471973
core,all,1,ae_tanh_1,M2,0.9,downside,2523,estimated,30934.71758805728,0.5218312459664065
core,all,1,ae_tanh_1,M2,0.9,btc_vol,2523,estimated,840.4892914747034,1.641944546296019
core,all,1,ae_tanh_1,M2,0.9,btc_ret,2523,estimated,-60.38148519825203,-0.27570519224324264
core,all,1,ae_tanh_1,M2,0.9,account_ls,2523,estimated,-1.3423382501948125,-0.8339165938701054
core,all,1,ae_tanh_2,M0,0.1,e_origin,2523,estimated,0.8639065743268988,48.24057880875519
core,all,1,ae_tanh_2,M0,0.1,downside,2523,estimated,-52202.380806074936,-0.8805909845759691
core,all,1,ae_tanh_2,M0,0.5,e_origin,2523,estimated,0.9413765574757688,52.566505869002164
core,all,1,ae_tanh_2,M0,0.5,downside,2523,estimated,-8050.545777355461,-0.1358029638301547
core,all,1,ae_tanh_2,M0,0.9,e_origin,2523,estimated,1.0309102897821012,57.5660731807
core,all,1,ae_tanh_2,M0,0.9,downside,2523,estimated,83522.22055237002,1.4089187752452792
core,all,1,ae_tanh_2,M1,0.1,e_origin,2523,estimated,0.8667335939598325,48.39843970187629
core,all,1,ae_tanh_2,M1,0.1,downside,2523,estimated,-23430.15956663118,-0.3952384347794108
core,all,1,ae_tanh_2,M1,0.1,btc_vol,2523,estimated,-457.6729999870057,-0.8940907325506592
core,all,1,ae_tanh_2,M1,0.1,btc_ret,2523,estimated,207.1002596125562,0.9456312096768066
core,all,1,ae_tanh_2,M1,0.5,e_origin,2523,estimated,0.9394337496914162,52.45801940204323
core,all,1,ae_tanh_2,M1,0.5,downside,2523,estimated,-9958.566142216141,-0.1679889581418957
core,all,1,ae_tanh_2,M1,0.5,btc_vol,2523,estimated,-18.98737748040229,-0.03709294243084204
core,all,1,ae_tanh_2,M1,0.5,btc_ret,2523,estimated,70.81985617224805,0.32336736992308496
core,all,1,ae_tanh_2,M1,0.9,e_origin,2523,estimated,1.034168062973654,57.74798737033399
core,all,1,ae_tanh_2,M1,0.9,downside,2523,estimated,-27262.445797879078,-0.45988446535200095
core,all,1,ae_tanh_2,M1,0.9,btc_vol,2523,estimated,1076.0906270882342,2.102205411050104
core,all,1,ae_tanh_2,M1,0.9,btc_ret,2523,estimated,1.0799110086253565,0.004930933236588673
core,all,1,ae_tanh_2,M2,0.1,e_origin,2523,estimated,0.8647633514627664,48.28842127942577
core,all,1,ae_tanh_2,M2,0.1,downside,2523,estimated,-30964.657297617134,-0.5223362926311779
core,all,1,ae_tanh_2,M2,0.1,btc_vol,2523,estimated,-407.06683062009574,-0.7952286475202381
core,all,1,ae_tanh_2,M2,0.1,btc_ret,2523,estimated,206.61304441449914,0.9434065582061927
core,all,1,ae_tanh_2,M2,0.1,account_ls,2523,estimated,0.7688228743010758,0.47762488518339546
core,all,1,ae_tanh_2,M2,0.5,e_origin,2523,estimated,0.9378106392947061,52.36738485042078
core,all,1,ae_tanh_2,M2,0.5,downside,2523,estimated,-37959.81062183188,-0.6403360630997554
core,all,1,ae_tanh_2,M2,0.5,btc_vol,2523,estimated,56.38983542870699,0.11016081190783639
core,all,1,ae_tanh_2,M2,0.5,btc_ret,2523,estimated,64.99615591891381,0.2967760333131829
core,all,1,ae_tanh_2,M2,0.5,account_ls,2523,estimated,0.5958928796832088,0.370193548805416
core,all,1,ae_tanh_2,M2,0.9,e_origin,2523,estimated,1.037790905513008,57.950287047434585
core,all,1,ae_tanh_2,M2,0.9,downside,2523,estimated,2063.8970016062817,0.034815444518889925
core,all,1,ae_tanh_2,M2,0.9,btc_vol,2523,estimated,1022.5544095645832,1.997619307117664
core,all,1,ae_tanh_2,M2,0.9,btc_ret,2523,estimated,-44.24016733060029,-0.20200304445491632
core,all,1,ae_tanh_2,M2,0.9,account_ls,2523,estimated,-1.2452451537109805,-0.7735983065112018
core,all,1,conditional_neural,M0,0.1,e_origin,2523,estimated,0.2914126212334371,2.7906108456819703
core,all,1,conditional_neural,M0,0.1,downside,2523,estimated,-81784.23619810292,-1.3796010826406615
core,all,1,conditional_neural,M0,0.5,e_origin,2523,estimated,0.2603993876048657,2.4936234820007237
core,all,1,conditional_neural,M0,0.5,downside,2523,estimated,-49099.86391925861,-0.8282552796169489
core,all,1,conditional_neural,M0,0.9,e_origin,2523,estimated,0.31662031545532887,3.0320034957068844
core,all,1,conditional_neural,M0,0.9,downside,2523,estimated,46119.20267352894,0.7779751318433232
core,all,1,conditional_neural,M1,0.1,e_origin,2523,estimated,0.299597484100719,2.8689903166574564
core,all,1,conditional_neural,M1,0.1,downside,2523,estimated,-34768.468928937014,-0.5865019911652894
core,all,1,conditional_neural,M1,0.1,btc_vol,2523,estimated,-523.139044988833,-1.0219824459236133
core,all,1,conditional_neural,M1,0.1,btc_ret,2523,estimated,154.0280447213506,0.7033005488573191
core,all,1,conditional_neural,M1,0.5,e_origin,2523,estimated,0.2607061811000086,2.496561382395383
core,all,1,conditional_neural,M1,0.5,downside,2523,estimated,-32675.486431197703,-0.5511959095282992
core,all,1,conditional_neural,M1,0.5,btc_vol,2523,estimated,-129.2619627287993,-0.2525207363126282
core,all,1,conditional_neural,M1,0.5,btc_ret,2523,estimated,124.78947055777374,0.5697956063369481
core,all,1,conditional_neural,M1,0.9,e_origin,2523,estimated,0.3076802705405561,2.9463922884968023
